    63/499     13.7G   0.05961    0.1001   0.01002    0.1697        35       640    0.3244    0.3841    0.2995   0.07911   0.05813    0.0703   0.01278
    64/499     13.7G   0.05956   0.09959   0.01006    0.1692        13       640     0.283    0.4089    0.3039   0.08065   0.05806   0.07082   0.01138
    65/499     13.7G   0.05985   0.09882  0.009878    0.1685        18       640    0.3198    0.3923    0.3108   0.08125   0.05796   0.07144   0.01161
    66/499     13.7G   0.06004   0.09976  0.009878    0.1697        15       640    0.2627    0.4019    0.2978   0.07964   0.05793   0.06999   0.01273
    67/499     13.7G   0.05965   0.09948  0.009655    0.1688        12       640    0.3052    0.3583    0.3001   0.08173   0.05739   0.07083   0.01321
    68/499     13.7G   0.05966    0.1009  0.009746    0.1703        21       640     0.277    0.3898    0.2905   0.07665   0.05821   0.07085   0.01364
    69/499     13.7G   0.05973    0.1009   0.01011    0.1708        21       640    0.2953    0.4601    0.3331   0.09118   0.05731   0.06933   0.01206
    70/499     13.7G   0.05969    0.0994  0.009842    0.1689        33       640    0.2865    0.4251    0.3146   0.08571   0.05752   0.06981   0.01173
    71/499     13.7G   0.05947   0.09959  0.009662    0.1687        21       640    0.3186     0.394    0.3106   0.08348   0.05735   0.07269   0.01198
    72/499     13.7G   0.05939    0.1008  0.009889    0.1701        21       640    0.2727    0.4312    0.2952   0.07801   0.05845    0.0713   0.01171
    73/499     13.7G   0.05936   0.09985  0.009614    0.1688        28       640    0.2983     0.404     0.307   0.08189   0.05729   0.07102   0.01136
    74/499     13.7G   0.05916    0.1002  0.009453    0.1688        32       640    0.2868    0.4556    0.3149   0.08408   0.05714    0.0718   0.01052
    75/499     13.7G   0.05943   0.09951  0.009762    0.1687        37       640    0.2746    0.4473    0.3194   0.08834   0.05678   0.07071   0.01178
    76/499     13.7G   0.05974       0.1  0.009956    0.1697        30       640    0.3068    0.3945    0.3246   0.08859   0.05696   0.06994   0.01172
    77/499     13.7G   0.05955    0.1019  0.009695    0.1711        49       640    0.3058    0.4355    0.3237   0.08718   0.05714   0.07058   0.01085
