    62/199     10.1G    0.0488   0.09034  0.007436    0.1466        26       640    0.3385    0.3232    0.2516   0.07289   0.05489    0.0731   0.02547
    63/199     10.1G   0.04885   0.09022  0.007228    0.1463        31       640    0.3049    0.3878    0.2506   0.07384   0.05511   0.07361   0.02742
    64/199     10.1G   0.04871   0.09059  0.007094    0.1464        41       640    0.3107     0.345    0.2391   0.06895   0.05524   0.07461   0.02802
    65/199     10.1G   0.04858   0.08746  0.007364    0.1434        18       640    0.3143    0.3286    0.2425   0.06935   0.05496   0.07421   0.02823
    66/199     10.1G   0.04866   0.09057   0.00709    0.1463        43       640    0.2336     0.439    0.2354   0.06959    0.0552   0.07424   0.02845
    67/199     10.1G   0.04836   0.08828  0.007255    0.1439        20       640    0.2904    0.3504      0.23   0.06716   0.05543   0.07394   0.02979
    68/199     10.1G   0.04828   0.08932  0.006993    0.1446        52       640    0.2927    0.3106    0.2382   0.07012   0.05541   0.07394   0.02798
    69/199     10.1G   0.04806   0.08793  0.006906    0.1429        19       640    0.3029    0.3185    0.2289   0.06526   0.05593   0.07495   0.03012
    70/199     10.1G   0.04819   0.08807  0.006919    0.1432        35       640    0.3164    0.3196    0.2339   0.06618   0.05546   0.07464   0.03194
    71/199     10.1G   0.04808   0.08769  0.006865    0.1426        15       640    0.3597    0.3154    0.2532    0.0707   0.05539   0.07463   0.02866
    72/199     10.1G   0.04772   0.08818  0.006487    0.1424        24       640    0.2936    0.3191    0.2261   0.06465    0.0557   0.07551   0.02931
    73/199     10.1G    0.0477   0.08753  0.006639    0.1419        22       640    0.3408    0.3376    0.2571   0.07212   0.05526   0.07505   0.02946
    74/199     10.1G   0.04789   0.08817  0.006597    0.1427        21       640    0.3539    0.3326    0.2615   0.07593   0.05539   0.07532   0.02735
    75/199     10.1G   0.04756   0.08738   0.00646    0.1414        30       640    0.3423    0.3149    0.2525   0.07026   0.05524   0.07498    0.0282
    76/199     10.1G   0.04736   0.08707  0.006526     0.141        23       640    0.3411    0.3459    0.2466   0.06841   0.05506   0.07486   0.02836
    77/199     10.1G   0.04726   0.08755  0.006497    0.1413        17       640    0.3263    0.3141    0.2442   0.06992   0.05568   0.07568   0.02941
    78/199     10.1G   0.04713   0.08678  0.006302    0.1402        20       640    0.3347    0.3139    0.2391    0.0686   0.05582     0.076   0.03013
    79/199     10.1G   0.04688   0.08618  0.006262    0.1393        11       640    0.3492    0.3414    0.2534   0.07184    0.0556   0.07608   0.02898
    80/199     10.1G   0.04699    0.0863  0.006178    0.1395        11       640    0.3317    0.3444    0.2453   0.06712   0.05577    0.0764    0.0322
    81/199     10.1G   0.04698   0.08568  0.006323     0.139        36       640    0.3349    0.3307    0.2424   0.06698   0.05573   0.07635   0.03135
    82/199     10.1G   0.04677   0.08572  0.006244    0.1387        34       640    0.3339    0.3218     0.241   0.06704   0.05577   0.07606   0.03202
    83/199     10.1G   0.04658   0.08624  0.006052    0.1389        51       640    0.2834    0.3584    0.2348   0.06436   0.05599   0.07625   0.03092
    84/199     10.1G   0.04655   0.08558  0.006118    0.1382        34       640    0.3097    0.3349     0.238   0.06421   0.05618   0.07613   0.03172
    85/199     10.1G   0.04658   0.08614  0.005902    0.1386        26       640    0.3209    0.3198    0.2394   0.06622   0.05627   0.07615   0.03261
    86/199     10.1G   0.04629   0.08552  0.005837    0.1377        17       640    0.3218    0.3107    0.2345   0.06694   0.05586   0.07617   0.03259
    87/199     10.1G   0.04626    0.0847  0.005807    0.1368        38       640    0.3096    0.3031    0.2288   0.06409   0.05602   0.07658   0.03423
    88/199     10.1G   0.04614   0.08534  0.005623    0.1371        25       640    0.2628    0.3134    0.2115   0.06206   0.05618   0.07726   0.03272
    89/199     10.1G   0.04598   0.08455  0.005769    0.1363        20       640    0.2564    0.3205    0.2098   0.06199   0.05619   0.07743   0.03224
    90/199     10.1G   0.04593   0.08492  0.005977    0.1368        19       640    0.2676    0.3023    0.2089   0.06182   0.05623   0.07737   0.03347
    91/199     10.1G   0.04574   0.08427  0.005412    0.1354        14       640    0.2716    0.2979    0.2112   0.06268   0.05616   0.07731   0.03192
    92/199     10.1G   0.04573   0.08481  0.005551    0.1361        44       640    0.2628    0.3144    0.2118   0.06222   0.05629   0.07746   0.03197
    93/199     10.1G   0.04556   0.08461  0.005679    0.1359        38       640    0.2601    0.3163    0.2122   0.06255   0.05633    0.0776   0.03155
    94/199     10.1G   0.04528    0.0837  0.005672    0.1347        17       640    0.2576    0.3122    0.2096   0.06128   0.05634   0.07809     0.032
    95/199     10.1G   0.04523   0.08379  0.005441    0.1345        10       640    0.2529    0.3111    0.2038   0.05944    0.0566   0.07844   0.03322
    96/199     10.1G   0.04527   0.08332  0.005359     0.134        41       640    0.2904    0.3258    0.2146   0.06177    0.0566   0.07842   0.03247
    97/199     10.1G   0.04481   0.08329  0.005119    0.1332        31       640    0.2996    0.3218     0.218   0.06271   0.05644   0.07846   0.03138
    98/199     10.1G   0.04487   0.08274  0.005385     0.133        26       640    0.2655    0.3036    0.2074   0.06141   0.05649   0.07867    0.0324
    99/199     10.1G   0.04498   0.08265  0.005435    0.1331        21       640    0.2642    0.3063    0.2059    0.0608   0.05648   0.07885   0.03239
   100/199     10.1G   0.04466   0.08102  0.005212    0.1309        28       640    0.2649    0.3031    0.2047   0.06053   0.05658   0.07887   0.03338
   101/199     10.1G   0.04473   0.08336  0.005217    0.1333        49       640    0.2727      0.29     0.203   0.05997   0.05658   0.07933   0.03287
   102/199     10.1G   0.04438   0.08202  0.004969    0.1314        29       640    0.2561    0.3098    0.2023   0.05979   0.05658   0.07967    0.0328
   103/199     10.1G   0.04441   0.08143  0.005055    0.1309        16       640    0.2598    0.3056    0.2025   0.05935   0.05658   0.08006   0.03333
   104/199     10.1G   0.04427   0.08192  0.004958    0.1311        14       640    0.2501    0.3863    0.2094   0.06074    0.0566    0.0802   0.03372
   105/199     10.1G   0.04403   0.08226  0.004905    0.1312        23       640    0.2654    0.3752    0.2108   0.06092   0.05665   0.08034   0.03397
   106/199     10.1G   0.04399   0.08023  0.004968    0.1292        29       640    0.2678    0.2873    0.2012    0.0582   0.05676    0.0807   0.03368
   107/199     10.1G   0.04398   0.08169   0.00483    0.1305        40       640    0.2625    0.2936    0.2008   0.05839   0.05681   0.08082   0.03397
   108/199     10.1G   0.04388   0.08163  0.004938    0.1304        40       640     0.269    0.2855     0.203   0.05862   0.05677     0.081   0.03388
   109/199     10.1G   0.04359   0.08024  0.004737    0.1286        33       640    0.2593    0.2954    0.2028    0.0581   0.05687   0.08112   0.03452
   110/199     10.1G   0.04373   0.07996  0.004601    0.1283        13       640    0.2515    0.3028    0.1999   0.05757   0.05691   0.08115   0.03454
   111/199     10.1G   0.04342    0.0801  0.004656    0.1282        19       640    0.2528    0.3046    0.1988   0.05803   0.05706   0.08127   0.03427
   112/199     10.1G   0.04316   0.08027  0.004616     0.128        32       640    0.2552    0.3041    0.1997   0.05889   0.05704   0.08134   0.03424
   113/199     10.1G   0.04329   0.08036  0.004561    0.1282        39       640    0.2541    0.3031    0.1997   0.05789   0.05704   0.08149   0.03437
   114/199     10.1G   0.04312     0.079  0.004433    0.1266        26       640    0.2598    0.2964       0.2   0.05775   0.05709   0.08168   0.03448
   115/199     10.1G   0.04293   0.07953  0.004392    0.1268        42       640    0.2521    0.3064    0.1992   0.05821   0.05703   0.08174    0.0344
   116/199     10.1G   0.04265   0.07914  0.004363    0.1261        20       640    0.2666    0.2826    0.1964   0.05777   0.05714    0.0819   0.03473
   117/199     10.1G   0.04274   0.07882  0.004432     0.126        28       640    0.2559    0.2981    0.1966   0.05729   0.05713   0.08195   0.03468
   118/199     10.1G   0.04242   0.07927  0.004324     0.126        34       640    0.2538    0.2991    0.1958    0.0574   0.05719   0.08217   0.03496
   119/199     10.1G   0.04248   0.07809  0.004284    0.1249        28       640    0.2635    0.2843    0.1958   0.05753   0.05721   0.08213   0.03528
   120/199     10.1G   0.04242   0.08009  0.004289    0.1268        43       640    0.2617    0.2845    0.1947   0.05708   0.05725   0.08228   0.03527
   121/199     10.1G   0.04198    0.0775  0.004287    0.1238        30       640    0.2602     0.286    0.1946   0.05677   0.05735   0.08231   0.03527
   122/199     10.1G   0.04199   0.07764  0.004186    0.1238        37       640    0.2539    0.2946    0.1947    0.0569   0.05742   0.08253   0.03507
   123/199     10.1G    0.0419   0.07855  0.004277    0.1247        21       640    0.2817    0.3058    0.2084   0.05809   0.05746    0.0826   0.03526
   124/199     10.1G   0.04174   0.07717  0.004067     0.123        17       640    0.2793    0.3103    0.2085    0.0582   0.05745   0.08271   0.03525
   125/199     10.1G   0.04171    0.0773  0.004107    0.1231        28       640    0.2508    0.2999    0.1956   0.05699   0.05749    0.0828    0.0352
   126/199     10.1G   0.04166   0.07775  0.004047    0.1235        33       640    0.2739    0.3192    0.2076   0.05776   0.05753   0.08289   0.03518
   127/199     10.1G   0.04149    0.0769  0.003939    0.1223        36       640     0.318    0.2751    0.2005   0.05702   0.05755     0.083   0.03502
   128/199     10.1G   0.04126   0.07662   0.00406    0.1219        14       640    0.2737    0.3171    0.2006   0.05735   0.05758   0.08309   0.03503
   129/199     10.1G   0.04128   0.07745  0.003856    0.1226        42       640    0.2992    0.2891    0.2074   0.05775   0.05762   0.08325   0.03492
   130/199     10.1G   0.04117   0.07653  0.003925    0.1216        32       640    0.3054    0.2883    0.2079   0.05786   0.05764   0.08331   0.03477
   131/199     10.1G     0.041    0.0763  0.003905    0.1212        48       640    0.3053    0.2878     0.201   0.05717   0.05765   0.08332   0.03471
   132/199     10.1G    0.0409   0.07689  0.003797    0.1216        36       640     0.302    0.2905    0.2018   0.05741   0.05769   0.08331   0.03483
   133/199     10.1G   0.04072    0.0755  0.004059    0.1203        31       640    0.3099    0.2847    0.2086   0.05813   0.05774   0.08338   0.03486
   134/199     10.1G   0.04063   0.07515  0.003724    0.1195        17       640    0.2919    0.3011    0.2084   0.05778   0.05777   0.08348   0.03503
   135/199     10.1G   0.04037   0.07492  0.003707     0.119        36       640    0.2889    0.3049    0.2093   0.05789    0.0578    0.0836   0.03514
   136/199     10.1G   0.04042   0.07472  0.003676    0.1188        14       640    0.2935    0.3001    0.2095   0.05779   0.05782   0.08369   0.03518
   137/199     10.1G   0.04008   0.07418   0.00361    0.1179        29       640     0.294    0.3012    0.2097   0.05802   0.05784    0.0838   0.03517
   138/199     10.1G   0.04003   0.07358  0.003687    0.1173        28       640    0.2877    0.3071    0.2026   0.05714   0.05784   0.08393   0.03519
   139/199     10.1G   0.03998   0.07399  0.003755    0.1177        10       640    0.2908    0.3028    0.2026   0.05732   0.05786   0.08405   0.03515
   140/199     10.1G      0.04   0.07461  0.003567    0.1182        27       640    0.2927    0.3005    0.2029   0.05722    0.0579   0.08419   0.03516
   141/199     10.1G   0.03989   0.07366  0.003526    0.1171        22       640    0.2963    0.2962    0.2029   0.05733   0.05792    0.0843   0.03513
   142/199     10.1G   0.03958   0.07427  0.003564    0.1174        31       640    0.2971    0.2968    0.2031   0.05725   0.05794    0.0844   0.03511
   143/199     10.1G   0.03942   0.07288  0.003472    0.1158        17       640    0.2926    0.2992      0.21   0.05812   0.05796   0.08448   0.03517
   144/199     10.1G   0.03926   0.07299  0.003417    0.1157        28       640     0.289     0.302    0.2031    0.0573   0.05798   0.08462    0.0352
   145/199     10.1G   0.03938   0.07247  0.003554    0.1154        14       640    0.2808    0.3115    0.2099   0.05804   0.05801   0.08474    0.0352
   146/199     10.1G   0.03923   0.07244  0.003508    0.1152         8       640    0.3044     0.285    0.2024   0.05714   0.05804   0.08486   0.03524
   147/199     10.1G   0.03908   0.07314  0.003369    0.1156        20       640    0.3001    0.2893    0.2025    0.0569   0.05805   0.08495   0.03528
   148/199     10.1G    0.0391   0.07295  0.003335    0.1154        28       640    0.2968    0.2925    0.2089   0.05768   0.05807   0.08504   0.03527
   149/199     10.1G   0.03888   0.07303  0.003296    0.1152        56       640     0.294    0.2935    0.2014   0.05679   0.05809   0.08513   0.03527
   150/199     10.1G   0.03862    0.0724  0.003309    0.1143        29       640    0.2875    0.2968    0.2079   0.05713   0.05812   0.08522   0.03529
   151/199     10.1G   0.03857   0.07221  0.003283    0.1141        19       640    0.2875    0.2956    0.2074   0.05709   0.05813   0.08531   0.03536
   152/199     10.1G   0.03853   0.07208  0.003297    0.1139        23       640    0.3371    0.2884    0.2203   0.05828   0.05816   0.08542   0.03542
   153/199     10.1G   0.03829    0.0717  0.003147    0.1131        71       640    0.3431    0.2822      0.22   0.05833   0.05818    0.0855   0.03547
   154/199     10.1G    0.0382   0.07131  0.003335    0.1128        22       640    0.3444    0.2806    0.2203   0.05842   0.05819    0.0856    0.0355
   155/199     10.1G   0.03817   0.07154  0.003182    0.1129        46       640    0.3167    0.2989    0.2202   0.05837   0.05821   0.08568   0.03557
   156/199     10.1G   0.03804   0.07087    0.0031     0.112        42       640    0.3058    0.3103    0.2203   0.05828   0.05823   0.08578   0.03555
   157/199     10.1G   0.03787   0.07094  0.003301    0.1121        24       640    0.3045    0.3108    0.2194   0.05816   0.05824   0.08587   0.03559
   158/199     10.1G   0.03776   0.07072  0.003115    0.1116        32       640    0.3057    0.3094    0.2192   0.05817   0.05826   0.08595   0.03569
   159/199     10.1G   0.03761    0.0692  0.003004    0.1098        14       640    0.3019    0.3137     0.219   0.05808   0.05828   0.08605    0.0358
   160/199     10.1G   0.03754   0.06925  0.002953    0.1097        14       640    0.3007    0.3157    0.2186   0.05784   0.05829   0.08613   0.03592
   161/199     10.1G   0.03748   0.07044  0.003066     0.111        21       640    0.2996    0.3173    0.2185   0.05792   0.05832   0.08622   0.03597
   162/199     10.1G   0.03719   0.07002  0.002924    0.1101        23       640    0.2999    0.3162    0.2182   0.05765   0.05834   0.08633    0.0361
   163/199     10.1G   0.03705   0.06988  0.002992    0.1099        39       640    0.3049    0.3106     0.218   0.05776   0.05836   0.08643   0.03615
   164/199     10.1G   0.03697   0.07013  0.002928      0.11        14       640    0.3057    0.3113    0.2177   0.05765   0.05838    0.0865   0.03619
   165/199     10.1G   0.03694   0.06842  0.003042    0.1084        22       640    0.3076    0.3103    0.2176    0.0574    0.0584    0.0866   0.03625
   166/199     10.1G   0.03681    0.0686  0.002965    0.1084         6       640    0.3081    0.3098    0.2171   0.05725   0.05841   0.08667    0.0363
   167/199     10.1G   0.03668   0.06881  0.002847    0.1083        13       640     0.308    0.3093    0.2169   0.05723   0.05843   0.08674   0.03632
   168/199     10.1G    0.0367   0.06877  0.002859    0.1083        34       640    0.3043    0.3129    0.2166   0.05726   0.05844   0.08681   0.03639
   169/199     10.1G   0.03644   0.06894  0.002879    0.1083        40       640    0.3035    0.3123    0.2163   0.05792   0.05846   0.08689   0.03645
   170/199     10.1G   0.03645   0.06895  0.002886    0.1083        29       640    0.3004    0.3147    0.2161   0.05786   0.05848   0.08696   0.03645
   171/199     10.1G   0.03622   0.06834  0.002871    0.1074        42       640    0.3056    0.3081    0.2157   0.05779    0.0585   0.08704   0.03649
   172/199     10.1G   0.03625   0.06814  0.002803    0.1072        29       640     0.302    0.3111    0.2158   0.05762   0.05851    0.0871   0.03649
   173/199     10.1G   0.03633   0.06875  0.002929     0.108        52       640    0.3006    0.3127    0.2155   0.05764   0.05853   0.08716   0.03653
   174/199     10.1G   0.03605   0.06882  0.002791    0.1077        38       640    0.3004     0.312    0.2155   0.05836   0.05854   0.08722   0.03655
   175/199     10.1G   0.03587   0.06819  0.002797    0.1068        27       640    0.2974    0.3151    0.2156   0.05766   0.05856   0.08728   0.03655
   176/199     10.1G   0.03595   0.06823  0.002788     0.107        31       640    0.2928    0.3201    0.2153   0.05827   0.05858   0.08735   0.03656
   177/199     10.1G   0.03571   0.06759  0.002698     0.106        32       640    0.2924    0.3199    0.2153   0.05737   0.05859   0.08741   0.03656
   178/199     10.1G   0.03569   0.06749  0.002753    0.1059        51       640    0.2911     0.321    0.2151   0.05797   0.05861   0.08747   0.03657
   179/199     10.1G   0.03556    0.0672  0.002691    0.1055        37       640    0.2967     0.313     0.215   0.05724   0.05863   0.08753   0.03661
   180/199     10.1G   0.03566   0.06649  0.002773    0.1049        15       640    0.2953    0.3142    0.2152   0.05735   0.05865   0.08759   0.03664
   181/199     10.1G   0.03542   0.06736  0.002683    0.1055        26       640     0.303    0.3053    0.2151   0.05808   0.05866   0.08766   0.03665
   182/199     10.1G   0.03538   0.06724  0.002788    0.1054        17       640    0.2995    0.3093    0.2151   0.05784   0.05868   0.08774   0.03666
   183/199     10.1G   0.03515   0.06616   0.00279    0.1041        30       640    0.3037    0.3031    0.2151   0.05798    0.0587   0.08781   0.03669
   184/199     10.1G   0.03511   0.06668  0.002632    0.1044        31       640    0.2934    0.3151    0.2151   0.05726   0.05871   0.08788   0.03669
   185/199     10.1G   0.03509    0.0665  0.002665    0.1043        36       640    0.2965    0.3108    0.2149   0.05654   0.05873   0.08794    0.0367
   186/199     10.1G   0.03495   0.06592  0.002741    0.1036        37       640    0.3011     0.305    0.2148   0.05649   0.05875     0.088   0.03671
   187/199     10.1G   0.03484   0.06635  0.002606    0.1038        47       640    0.3015    0.3045    0.2148    0.0572   0.05876   0.08807   0.03672
   188/199     10.1G   0.03485   0.06638  0.002711    0.1039        39       640    0.2994    0.3062    0.2148   0.05788   0.05878   0.08814   0.03671
   189/199     10.1G   0.03485   0.06562  0.002883    0.1033         8       640    0.3034    0.3021     0.215   0.05793   0.05879   0.08821   0.03672
   190/199     10.1G    0.0348   0.06569  0.002649    0.1031        16       640    0.2998    0.3061    0.2146   0.05711    0.0588   0.08828   0.03671
   191/199     10.1G   0.03456   0.06612  0.002501    0.1032        49       640    0.3021    0.3034    0.2143   0.05702   0.05881   0.08835   0.03671
   192/199     10.1G   0.03456    0.0653  0.002603    0.1025        30       640    0.3008    0.3062    0.2145   0.05718   0.05883   0.08842    0.0367
   193/199     10.1G   0.03436   0.06506  0.002562     0.102        20       640    0.2984    0.3084    0.2142   0.05703   0.05885   0.08848    0.0367
   194/199     10.1G   0.03429   0.06517  0.002533     0.102        21       640     0.296    0.3106    0.2141   0.05706   0.05887   0.08855   0.03674
   195/199     10.1G   0.03441   0.06516  0.002545    0.1021        19       640    0.2956    0.3105     0.214    0.0571   0.05888   0.08862   0.03675
   196/199     10.1G   0.03432   0.06479  0.002583    0.1017        28       640    0.2904    0.3159    0.2136   0.05679   0.05889   0.08869   0.03677
   197/199     10.1G   0.03437   0.06535  0.002565    0.1023        44       640    0.2893    0.3177    0.2133   0.05741   0.05891   0.08875   0.03677
   198/199     10.1G   0.03423   0.06402  0.002576    0.1008        14       640    0.2954    0.3096    0.2131   0.05741   0.05892   0.08882   0.03675
   199/199     10.1G   0.03408   0.06418   0.00251    0.1008        36       640    0.2973    0.3074     0.213   0.05662   0.05893   0.08889   0.03674
