   100/199     9.77G   0.05768   0.09958  0.008718     0.166        34       640    0.3118    0.4134    0.3367   0.09441   0.05605   0.06961   0.01195
   101/199     9.77G   0.05784    0.0986   0.00883    0.1653         9       640    0.2943    0.4501    0.3396   0.09503   0.05606   0.06936   0.01183
   102/199     9.77G   0.05778   0.09894  0.008792    0.1655        40       640    0.2996     0.447    0.3425   0.09552   0.05607   0.06908   0.01148
   103/199     9.77G   0.05777   0.09872  0.008717    0.1652        27       640    0.2896    0.4644    0.3405   0.09564   0.05599   0.06907   0.01154
   104/199     9.77G   0.05775   0.09893  0.008911    0.1656        10       640    0.3234    0.4151    0.3424   0.09568   0.05597   0.06898   0.01162
   105/199     9.77G   0.05779    0.1006  0.008597    0.1669        55       640      0.32    0.4402     0.349   0.09747   0.05589   0.06891    0.0112
   106/199     9.77G   0.05744   0.09864  0.008604    0.1647        14       640    0.2955     0.462    0.3442   0.09623    0.0559   0.06899   0.01147
   107/199     9.77G   0.05757   0.09761  0.008601    0.1638        29       640    0.3179    0.4189    0.3422   0.09642   0.05602   0.06894   0.01183
   108/199     9.77G    0.0575    0.1001  0.008515    0.1661        52       640    0.3079    0.4358    0.3438   0.09659   0.05612   0.06891    0.0118
   109/199     9.77G   0.05749   0.09836  0.008551    0.1644        13       640    0.2994     0.457    0.3424   0.09623   0.05605   0.06897   0.01166
   110/199     9.77G   0.05759   0.09917   0.00861    0.1654        25       640    0.2891    0.4701    0.3419   0.09583    0.0561   0.06901   0.01188
   111/199     9.77G   0.05742   0.09853  0.008678    0.1646        42       640    0.2896     0.454    0.3389   0.09548    0.0561   0.06902   0.01216
   112/199     9.77G   0.05731   0.09795  0.008567    0.1638        31       640    0.2834    0.4731    0.3424   0.09629   0.05609     0.069   0.01181
   113/199     9.77G   0.05732   0.09796  0.008276    0.1636         9       640    0.2905    0.4532    0.3394   0.09552   0.05609     0.069    0.0119
   114/199     9.77G   0.05755    0.0988   0.00857    0.1649        18       640    0.2934    0.4535     0.341   0.09595   0.05601   0.06903   0.01175
   115/199     9.77G   0.05724   0.09939  0.008543    0.1652        27       640    0.2951    0.4571    0.3455   0.09732   0.05601   0.06898   0.01169
   116/199     9.77G   0.05687   0.09876  0.008372     0.164        28       640    0.2901    0.4642    0.3451   0.09765   0.05606   0.06889   0.01186
   117/199     9.77G   0.05688   0.09816  0.008162    0.1632        31       640     0.287    0.4717    0.3442   0.09702   0.05598     0.069   0.01167
   118/199     9.77G   0.05721   0.09934  0.008384    0.1649        27       640    0.2819    0.4773    0.3429    0.0964     0.056   0.06895   0.01182
   119/199     9.77G   0.05682   0.09778  0.008259    0.1629        17       640    0.2889    0.4706    0.3427   0.09635   0.05597   0.06892   0.01159
   120/199     9.77G   0.05711   0.09887  0.008469    0.1645        27       640    0.2969    0.4678    0.3463   0.09732   0.05586   0.06894   0.01145
   121/199     9.77G    0.0571   0.09728  0.008361    0.1627        19       640    0.2933    0.4711    0.3445   0.09697   0.05583   0.06894   0.01154
   122/199     9.77G   0.05717   0.09898  0.008634    0.1648        20       640    0.2882    0.4698    0.3418   0.09623   0.05584   0.06899   0.01171
   123/199     9.77G   0.05711   0.09934  0.008528     0.165        23       640    0.3001    0.4555    0.3423   0.09639   0.05579     0.069   0.01168
   124/199     9.77G   0.05702   0.09843  0.008392    0.1638        30       640    0.2986    0.4586    0.3429   0.09681   0.05575    0.0689    0.0117
   125/199     9.77G   0.05675   0.09801  0.008359    0.1631        13       640    0.3018    0.4584    0.3446   0.09731   0.05573   0.06887   0.01171
   126/199     9.77G   0.05677   0.09851  0.008278    0.1636        41       640    0.3009      0.46    0.3462   0.09775   0.05571    0.0689   0.01165
   127/199     9.77G   0.05684    0.0988  0.008178    0.1638        10       640    0.2983    0.4607    0.3455   0.09766   0.05569   0.06887   0.01166
   128/199     9.77G   0.05672   0.09811  0.008229    0.1631        39       640    0.2951    0.4709    0.3463   0.09801   0.05564   0.06888   0.01155
   129/199     9.77G   0.05689   0.09822  0.008188    0.1633        37       640    0.2918    0.4722    0.3451   0.09786   0.05564    0.0689   0.01163
   130/199     9.77G   0.05652   0.09739  0.008169    0.1621        38       640    0.3019    0.4542    0.3457   0.09814   0.05564   0.06888   0.01162
   131/199     9.77G   0.05651   0.09853  0.008144    0.1632        44       640    0.2961    0.4589    0.3447   0.09783   0.05564    0.0689   0.01172
   132/199     9.77G   0.05637    0.0964  0.008057    0.1608        21       640    0.2937    0.4634    0.3441   0.09768   0.05561   0.06882   0.01172
   133/199     9.77G   0.05647   0.09752  0.008039     0.162        24       640    0.2907     0.467    0.3442   0.09762   0.05559    0.0688   0.01178
   134/199     9.77G   0.05659   0.09817  0.007995    0.1628        40       640    0.2937    0.4639    0.3439   0.09749    0.0556   0.06879   0.01174
   135/199     9.77G   0.05647   0.09823  0.007999    0.1627        20       640    0.3072    0.4468    0.3453   0.09762   0.05558   0.06879   0.01168
   136/199     9.77G   0.05641   0.09782  0.008057    0.1623        20       640    0.2961    0.4654    0.3458   0.09798   0.05554   0.06875   0.01159
   137/199     9.77G   0.05639   0.09849  0.007975    0.1629        25       640    0.2973    0.4654    0.3467   0.09808   0.05555   0.06874   0.01162
   138/199     9.77G   0.05618   0.09728  0.007992    0.1614        13       640    0.2981    0.4649    0.3474   0.09833   0.05552   0.06878   0.01157
   139/199     9.77G   0.05627   0.09674  0.007996     0.161        18       640     0.297     0.468    0.3472   0.09822    0.0555   0.06875   0.01148
   140/199     9.77G   0.05634   0.09721  0.007912    0.1615        26       640    0.2984    0.4647     0.347   0.09833   0.05548   0.06875   0.01151
   141/199     9.77G   0.05621   0.09816    0.0079    0.1623        21       640    0.3003    0.4609    0.3471   0.09825   0.05548   0.06877   0.01152
   142/199     9.77G   0.05639   0.09849   0.00819    0.1631        27       640    0.3028     0.461    0.3474    0.0983   0.05547   0.06876   0.01145
   143/199     9.77G   0.05625    0.0976  0.007928    0.1618        21       640    0.2979    0.4679    0.3472   0.09835   0.05544   0.06876   0.01143
   144/199     9.77G    0.0561   0.09777   0.00794    0.1618        30       640    0.2985    0.4677    0.3477   0.09838   0.05543   0.06874   0.01138
   145/199     9.77G   0.05612   0.09832  0.007807    0.1622        16       640    0.2975    0.4717    0.3479   0.09849   0.05541   0.06872   0.01136
   146/199     9.77G   0.05595   0.09822  0.007809     0.162        15       640    0.2977    0.4701    0.3472    0.0984    0.0554   0.06873    0.0114
   147/199     9.77G   0.05582   0.09692  0.007793    0.1605        25       640     0.301    0.4674     0.348   0.09824   0.05537   0.06874   0.01137
   148/199     9.77G   0.05621   0.09841  0.007863    0.1625        35       640    0.3016    0.4649    0.3476   0.09819   0.05536   0.06874   0.01137
   149/199     9.77G    0.0558   0.09888  0.007834    0.1625        16       640    0.2999    0.4698    0.3482   0.09836   0.05535   0.06875   0.01139
   150/199     9.77G   0.05596    0.0974  0.007787    0.1611        24       640    0.3014    0.4646     0.348    0.0983   0.05533   0.06875   0.01143
   151/199     9.77G   0.05609    0.0987  0.007829    0.1626        31       640    0.3035    0.4636    0.3486   0.09852   0.05532   0.06874   0.01137
   152/199     9.77G   0.05579   0.09868  0.007806    0.1623        34       640     0.305    0.4603    0.3482   0.09874    0.0553   0.06874   0.01137
   153/199     9.77G   0.05589   0.09739  0.007532    0.1608        25       640    0.3053    0.4632    0.3492    0.0986   0.05529   0.06875   0.01135
   154/199     9.77G   0.05593   0.09755  0.007844    0.1613        40       640    0.3062    0.4626      0.35   0.09888   0.05528   0.06875   0.01133
   155/199     9.77G   0.05551   0.09737  0.007605    0.1605        24       640    0.3071    0.4597    0.3495   0.09885   0.05528   0.06874   0.01135
   156/199     9.77G   0.05554   0.09757  0.007607    0.1607        15       640    0.3081    0.4591    0.3498   0.09898   0.05527   0.06872   0.01134
   157/199     9.77G   0.05569   0.09785  0.007853    0.1614        20       640    0.3082    0.4608    0.3503   0.09907   0.05528   0.06871   0.01136
   158/199     9.77G   0.05595   0.09922  0.007658    0.1628        45       640    0.3084    0.4603    0.3507    0.0991   0.05526   0.06872   0.01134
   159/199     9.77G   0.05586   0.09761  0.007697    0.1612        30       640    0.3101    0.4598    0.3506   0.09925   0.05526   0.06871   0.01133
   160/199     9.77G   0.05555    0.0963  0.007337    0.1592        14       640    0.3108    0.4597    0.3512   0.09916   0.05525   0.06871   0.01131
   161/199     9.77G   0.05578   0.09749  0.007704     0.161        21       640    0.3098    0.4605    0.3511   0.09925   0.05524    0.0687   0.01135
   162/199     9.77G   0.05568   0.09782  0.007434    0.1609        39       640      0.31      0.46    0.3507   0.09906   0.05524   0.06868   0.01132
   163/199     9.77G   0.05564   0.09814  0.007635    0.1614        42       640     0.308    0.4621    0.3513   0.09922   0.05523   0.06868   0.01132
   164/199     9.77G   0.05536   0.09821  0.007328    0.1609        19       640    0.3073    0.4645    0.3519   0.09926   0.05523   0.06867   0.01133
   165/199     9.77G    0.0552   0.09689  0.007403    0.1595        24       640    0.3113    0.4602     0.352   0.09926   0.05521   0.06866    0.0113
   166/199     9.77G   0.05538   0.09886  0.007511    0.1618        51       640    0.3107    0.4609    0.3525   0.09943   0.05519   0.06865   0.01126
   167/199     9.77G   0.05541   0.09848  0.007508    0.1614        59       640    0.3106    0.4632    0.3526   0.09944   0.05519   0.06864   0.01124
   168/199     9.77G   0.05523   0.09712  0.007485    0.1598        18       640    0.3114    0.4624    0.3527   0.09933   0.05517   0.06864    0.0112
   169/199     9.77G   0.05529   0.09776  0.007321    0.1604        25       640    0.3118     0.462    0.3529   0.09938   0.05517   0.06866   0.01121
   170/199     9.77G   0.05539   0.09655  0.007632    0.1596        12       640    0.3142    0.4601    0.3533   0.09946   0.05515   0.06865    0.0112
   171/199     9.77G   0.05499   0.09545   0.00741    0.1578         8       640    0.3115    0.4647    0.3532   0.09951   0.05514   0.06866   0.01116
